incident_id,Incident_date,state,city_or_county,address,killed,injured
2035452,2021-06-15,South Carolina,Red Oak,6221 S Morgan St,5,3
1002514,2017-12-06,Florida,Reddick,4620 N Broadway,0,4
757032,2017-01-22,Nevada,Reno,1800 block of W 63rd,0,4
1386962,2019-05-05,Louisiana,Reserve,2033 45th Street,1,4
1809484,2020-09-29,Virginia,Richmond,100 block of Morse Ave,2,2
2043834,2021-06-23,California,Richmond,100 block of Rotary St,2,2
375022,2015-07-16,Virginia,Richmond,4051 Amnicola Hwy,6,2
1249561,2018-11-07,Virginia,Richmond,99 Rolling Oaks Dr,13,2
375322,2015-07-15,Virginia,Richmond,3500 block of West Garrison Boulevard,1,3
1347894,2019-03-14,Virginia,Richmond,5145 Airway Blvd,1,3
269679,2014-12-27,Virginia,Richmond,8800 block of South Figueroa Street,1,3
1173637,2018-07-27,Virginia,Richmond,1100 block of S Troy St,0,4
1175571,2018-07-30,California,Richmond,1200 block of S Avers Ave,0,4
334033,2015-05-03,Virginia,Richmond,1600 block of South William Street,0,4
463734,2015-12-11,California,Richmond,200 block of  Brownsville Road,0,4
1460726,2019-07-28,Virginia,Richmond,3938 W Roosevelt Rd,0,4
105010,2014-02-06,Virginia,Richmond,4600 block of Downman Road,0,4
401742,2015-08-02,California,Richmond,6700 block of South Winchester Avenue,0,4
2090924,2021-08-14,Virginia,Richmond,875 New Willow St,0,4
1258009,2018-11-18,Virginia,Richmond,95th St and Defiance Ave,1,4
843078,2017-05-14,Virginia,Richmond,311 S Main St,1,6
421014,2015-09-27,Indiana,Richmond,1140 Hill Haven Road,0,10
1561734,2019-12-01,California,Richmond,700 block of Canal St,0,12
1206828,2018-09-10,New York,Richmond Hill,140 Lt George W Lee Ave,0,5
1939958,2021-02-26,Arkansas,Rison,841 S 45th St,1,3
1713790,2020-06-22,Illinois,River Forest,Sterling St and Brooklyn Ave,0,5
455684,2015-11-27,Illinois,River Grove,7900 block of Florin Road,2,2
1328562,2019-02-16,California,Riverside,1214 Foxhill Dr,5,0
285549,2015-01-28,California,Riverside,1600 block of Panola Rd,1,3
679290,2016-10-18,California,Riverside,325 La Grande Ave,0,4
1080442,2018-03-29,California,Riverside,Kaighn Ave and Haddon Ave,0,4
2098246,2021-08-23,California,Riverside,W Wilson Ave and N Sheridan Rd,0,4
866739,2017-06-14,California,Riverside (Jurupa Valley),420 E Monroe Ave,1,5
268598,2014-12-24,Virginia,Roanoke,18th and Pine,1,3
96792,2014-01-14,Virginia,Roanoke,West 86th Street,0,4
1411963,2019-06-01,Virginia,Roanoke,12 Broad Street,0,5
589159,2016-06-26,Virginia,Roanoke,2240 Camp Greene St,0,5
500556,2016-02-06,Virginia,Roanoke,8123 N Nebraska Ave,2,6
1720655,2020-06-29,Illinois,Robbins,902 N Prairie Ave,1,3
1108856,2018-05-06,Illinois,Robbins,2020 East Lakeview Road,0,4
1103454,2018-04-30,Texas,Robstown,4251 N Dixie Hwy,0,4
2065533,2021-07-15,Georgia,Rochelle,265 Centre St,0,4
144524,2014-06-08,New York,Rochester,17372 Phlox Drive,5,0
275986,2015-01-08,New York,Rochester,104 Harrishof Street,1,3
429614,2015-10-10,New York,Rochester,2405 N Flora,1,3
1450767,2019-07-18,New York,Rochester,3427 W Fulton Blvd,1,3
438651,2015-10-28,New York,Rochester,400 block of Morgan Street,1,3
1897878,2021-01-09,New York,Rochester,5828 Martin Luther King Blvd,1,3
2065634,2021-07-16,New York,Rochester,L St and Front St,2,4
1412419,2019-06-01,New York,Rochester,473 Main St S,0,5
1682322,2020-05-18,New York,Rochester,901 W Columbus St,0,5
505420,2016-02-14,New York,Rochester,Earnest Friday Road,0,5
1826655,2020-10-16,New York,Rochester,2115 Guadalupe Rd,1,6
917793,2017-08-21,Illinois,Rock Falls,Fabyan Place,0,4
957980,2017-10-12,South Carolina,Rock Hill,6 Asbury Ct,2,2
1381273,2019-04-27,South Carolina,Rock Hill,16934 Chabad Way,1,3
1974943,2021-04-11,South Carolina,Rock Hill,200 block of N Battin St,1,3
833152,2017-05-01,Illinois,Rock Island,3200 block of Reynolds Ave,2,3
402108,2015-08-25,Illinois,Rock Island,Fern Street and Olive Street,1,3
2081884,2021-08-03,Illinois,Rockford,1204 W Church St,1,3
1636564,2020-03-08,Illinois,Rockford,3600 block of Spruce Ave,1,3
106481,2014-02-12,Illinois,Rockford,37th and International ,1,3
1711272,2020-06-20,Illinois,Rockford,Livingston Dr and Tausend St,1,3
108659,2014-02-16,Illinois,Rockford, 115 NW 25th St.,1,4
310573,2015-03-21,Illinois,Rockford,1802 Seventh Ave,0,4
821055,2017-04-15,Illinois,Rockford,5900 block of Hammond St,0,4
117642,2014-03-21,Washington,Rockford,7550 Dorchester Road,0,4
329463,2015-04-25,Illinois,Rockford,Wood Street,0,4
1102559,2018-04-28,Illinois,Rockford,Modest Rd,0,5
1785108,2020-09-03,Illinois,Rockford,700 block of E Chelten Ave,0,6
1962934,2021-03-27,Illinois,Rockford,Dr Martin Luther King Jr Dr and Shady Dr,0,6
1429047,2019-06-23,Illinois,Rockford,1150 E Mishawaka Ave,1,10
1112948,2018-05-11,Georgia,Rockmart,2nd St and Dallas St,1,4
1788168,2020-09-07,North Carolina,Rocky Mount,1500 block of Freret St,0,4
100434,2014-01-25,North Carolina,Rocky Mount,S Union Ave and W 51st St,1,4
1267682,2018-12-01,North Carolina,Rocky Mount,NW Fifth Ave and NW Eighth St,0,5
1049217,2018-02-14,North Carolina,Rocky Mount,5901 Pine Island Rd,17,17
1017372,2017-12-31,Georgia,Rome,3404 E County Line Rd,2,6
1680027,2020-05-14,Oregon,Roseburg,820 Louisiana SE,0,5
663624,2016-09-26,Maryland,Rosedale,100 block of 5 Royales Dr,0,4
1671289,2020-05-03,New Mexico,Roswell,300 block of S Ashburton Rd,0,4
1598447,2020-01-16,New Mexico,Roswell,234 N Pulaski Rd,0,5
1704873,2020-06-14,Georgia,Roswell,400 block of Jefferson St,0,5
1768683,2020-08-17,New Mexico,Roswell,Dove Ave and E 102nd St,0,5
2045043,2021-06-25,Wisconsin,Rothschild,I-670 and Neil Ave,0,4
444168,2015-11-08,Illinois,Round Lake (Round Lake Park),13859 8 Mile Road,0,4
330611,2015-04-27,North Carolina,Roxboro,1365 Flatbush Ave,2,4
1067296,2018-03-11,South Carolina,Ruffin,Cumberland Ave and Hess St,1,4
375412,2015-07-15,Maine,Saco,700 block of Thornhill,0,7
399564,2015-08-22,California,Sacramento,302 East Reed Street,3,1
1579856,2019-12-25,California,Sacramento,1800 E Main St,1,3
1206050,2018-09-07,California,Sacramento,2024 N Washington Ave,1,3
226150,2014-11-29,California,Sacramento,348 S Orange Ave,1,3
1652734,2020-04-05,California,Sacramento,89th St and Hobart Ave,1,3
815246,2017-04-09,California,Sacramento,9439 Lima Rd,1,3
809048,2017-04-01,California,Sacramento,219 S Howard Ave,1,4
1643157,2020-03-20,California,Sacramento,800 block of Lincoln St,0,4
1026804,2018-01-14,California,Sacramento,809 Mesopotamia St,1,4
218054,2014-11-07,California,Sacramento,East 126th Street and North Compton Avenue,0,4
1229738,2018-10-08,California,Sacramento,Joppa Ave,0,4
1718238,2020-06-27,California,Sacramento,Rockaway Pkwy and Ave B,0,4
1765920,2020-08-16,California,Sacramento,SW 59th St and Agnew Ave,0,4
1813306,2020-10-03,California,Sacramento,100 block of Tiny Town Rd,0,5
1479894,2019-08-15,California,Sacramento,1400 block of W Conlyn St,0,5
587755,2016-06-25,California,Sacramento,2466 East Lancaster Avenue,2,5
1082835,2018-04-01,California,Sacramento,600 block of Yale St,0,5
1551531,2019-11-17,California,Sacramento,5361 E Lamona Ave,4,6
717873,2016-12-03,California,Sacramento,91st Street and Western Avenue,0,6
154834,2014-07-05,California,Sacramento,861 W. 36th Street,0,7
2026112,2021-06-06,California,Sacramento,8900 block of S Cottage Grove Ave,0,8
1196028,2018-08-26,California,Sacramento,2 Independent Dr,3,9
1842362,2020-11-03,Michigan,Saginaw,1445 Stonelake Cove Ave,4,1
1436254,2019-06-30,Michigan,Saginaw,3535 Munger Ave,2,2
1919399,2021-02-03,Michigan,Saginaw,800 block of Olympic St,1,3
1246059,2018-10-30,Michigan,Saginaw,Woodrow Ave and Reis Ave,2,3
1246489,2018-11-02,Michigan,Saginaw,1950 Thomasville Rd,3,4
1441396,2019-07-07,Michigan,Saginaw,5600 block of S Paulina St,0,4
1725379,2020-07-05,Michigan,Saginaw,5800 block of W Hope Ave,0,4
1042280,2018-02-03,Michigan,Saginaw,11321 Broadway Ave,1,5
2052058,2021-07-03,Illinois,Saint Charles,Broadway Rd,3,1
1435804,2019-06-30,Missouri,Saint Charles,3000 block of Brookdale Ave,0,4
122612,2014-04-05,Missouri,Saint Joseph,5400 block of W Palm Ln,1,3
316795,2015-04-02,Michigan,Saint Joseph,1900 block of West Lanvale Street,0,5
168844,2014-08-03,Missouri,Saint Louis,14458 Rixeyville Rd,5,0
512073,2016-02-26,Missouri,Saint Louis,300 block of Horseshoe Rd,5,0
1898261,2021-01-09,Missouri,Saint Louis,100 Asbury Ave,6,2
654087,2016-09-13,Missouri,Saint Louis,1723 E Wayne St,3,2
1561966,2019-12-01,Missouri,Saint Louis,2000 block of N Dorgenois St,2,2
1652073,2020-04-04,Missouri,Saint Louis,2107 49th St,2,2
891291,2017-07-15,Missouri,Saint Louis,21st and Fitzwater,1,3
357597,2015-06-14,Missouri,Saint Louis,2800 block of Mitchell Street,1,3
1625553,2020-02-20,Missouri,Saint Louis,4321 S 10th Ave,2,3
1537044,2019-10-29,Missouri,Saint Louis,4700 block of Liberty Heights Ave,1,3
803460,2017-03-25,Missouri,Saint Louis,8443 Grand River Ave,1,3
1772174,2020-08-22,Missouri,Saint Louis,Allison Bonnet Memorial Dr and Rutledge Dr,1,3
370187,2015-07-07,Missouri,Saint Louis,East 162nd Street and Miles Avenue,1,3
1450124,2019-07-17,Missouri,Saint Louis,N Elder Ave and E Colgate St,1,3
302786,2015-03-08,Missouri,Saint Louis,Wells Highway,1,3
1527721,2019-08-04,Missouri,Saint Louis,110 Pryce St,0,4
2026713,2021-06-06,Missouri,Saint Louis,1359 N General Dr,1,4
1540280,2019-11-02,Missouri,Saint Louis,137 Taylor St,0,4
1148042,2018-06-23,Missouri,Saint Louis,1403 Harding  St,0,4
1343274,2019-03-10,Missouri,Saint Louis,15th St and Market St,1,4
259935,2014-12-07,Missouri,Saint Louis,16000 block of Roosevelt Road,0,4
1006150,2017-12-12,Missouri,Saint Louis,17th and Gallagher Streets,0,4
357667,2015-06-14,Missouri,Saint Louis,1800 block of North Kingston,0,4
952220,2017-10-03,Missouri,Saint Louis,2051 NW 65th St,0,4
1143524,2018-06-17,Missouri,Saint Louis,2200 block of S Sacramento Ave,0,4
432466,2015-10-17,Missouri,Saint Louis,2224 First St,1,4
1293054,2019-01-04,Missouri,Saint Louis,22501 Hawthorne Blvd,3,4
1032393,2018-01-21,Missouri,Saint Louis,3101 Willow Bend Blvd,0,4
2107198,2021-09-02,Missouri,Saint Louis,336 19th St,0,4
1852161,2020-11-14,Missouri,Saint Louis,400 block of Kings Run Dr,0,4
270036,2014-12-27,Missouri,Saint Louis,4000 block of May Street,0,4
2108560,2021-09-05,Missouri,Saint Louis,4848 White Plains Rd,0,4
2118451,2021-09-17,Missouri,Saint Louis,519 Broad St,0,4
1103423,2018-04-29,Missouri,Saint Louis,519 South Kingston St,0,4
395757,2015-08-16,Missouri,Saint Louis,5400 block of West Division Street,0,4
1711690,2020-06-21,Missouri,Saint Louis,600 block of Railroad Ave,0,4
1702276,2020-06-11,Missouri,Saint Louis,800 block of N 1st St,0,4
543441,2016-04-19,Missouri,Saint Louis,81551 US Highway 278,1,4
2050836,2021-07-02,Missouri,Saint Louis,923 Madison Ave,0,4
1226923,2018-10-06,Missouri,Saint Louis,9453 E 31st St,0,4
368995,2015-07-04,Missouri,Saint Louis,Bellevue and Rich Street,0,4
451338,2015-11-22,Missouri,Saint Louis,Broadway and Pike,0,4
1194057,2018-08-22,Missouri,Saint Louis,I-64 and Jefferson Ave,0,4
1436545,2019-06-30,Missouri,Saint Louis,12700 block of California St,0,5
547827,2016-04-25,Missouri,Saint Louis,1506 Northwest 70th Street,0,5
276845,2015-01-11,Missouri,Saint Louis,1900 block of Gumberry Road,2,5
2007722,2021-05-18,Missouri,Saint Louis,I-580 and Seminary Ave,2,5
120621,2014-03-30,Missouri,Saint Louis,N/A,0,5
2103132,2021-08-28,Missouri,Saint Louis,Sherman St and Henry Johnson Blvd,0,5
175788,2014-08-16,Missouri,Saint Louis,122 Pierpont Avenue,0,6
604175,2016-07-16,Missouri,Saint Louis,1348 College Street,0,6
2031976,2021-06-11,Missouri,Saint Louis,200 block of Avery St,2,6
113247,2014-03-09,Missouri,Saint Louis,4900 block of West Race Avenue,0,6
1223865,2018-10-03,Missouri,Saint Louis,932 Ashton Dr,2,6
1786855,2020-09-06,Missouri,Saint Louis,Faye St and Lee St,1,6
1452617,2019-07-20,Missouri,Saint Louis,2401 N Lake Shore Dr,0,7
501168,2016-02-07,Missouri,Saint Louis,547 State St,1,7
1970378,2021-04-05,Missouri,Saint Louis,6800 block of S Justine Ave,0,7
1849308,2020-11-10,Missouri,Saint Louis,N 50th St and Sligh Ave,1,7
2070645,2021-07-21,Missouri,Saint Louis,1647 N La Salle Dr,0,8
426256,2015-10-06,Missouri,Saint Louis (Ferguson),300 block of North Payson Street,0,5
2121031,2021-09-20,Missouri,Saint Louis (Jennings),2000 block of St Charles St,1,3
2067290,2021-07-18,Missouri,Saint Louis (Kinloch),3421 Antoine Dr,3,2
1305563,2019-01-19,Missouri,Saint Louis (Moline Acres),1140 Church St,0,4
264901,2014-12-16,Missouri,Saint Louis (University City),Anna Street,0,4
2022821,2021-06-02,Missouri,Saint Louis (Wellston),1830 W Bancroft St,0,4
1243331,2018-10-29,Louisiana,Saint Martinville,3252 Mission Inn Ave,0,7
894504,2017-07-19,South Carolina,Saint Matthews,Imperial Hwy and Broadway,1,3
733176,2016-12-24,Minnesota,Saint Paul,2241 Banks Lane East,4,0
669777,2016-10-04,Minnesota,Saint Paul,3727 Ulloa Street,3,2
156828,2014-04-14,Minnesota,Saint Paul,1909 19th St SE,0,4
1114402,2018-05-13,Minnesota,Saint Paul,French Rd and Berta Rd,0,4
2073597,2021-07-25,Florida,Saint Petersburg,100 block of Occidental Ave S,2,3
1440765,2019-07-04,Florida,Saint Petersburg,1100 block of Preston St,0,4
2094071,2021-08-18,Missouri,Saint Robert (St Robert),619 Samuel Ave,2,4
1515128,2019-09-29,Louisiana,Saint Rose,2200 block of Clemente Dr,0,4
1956001,2021-03-17,Oregon,Salem,Oro Ave and E Main St,0,5
1722142,2020-07-01,California,Salinas,MacArthur Fwy and 106th Ave,0,4
1893953,2021-01-03,California,Salinas,NE 181st Ave and NE San Rafael St,0,4
449814,2015-11-18,California,Salinas,California Avenue and Martin Luther King Jr. Boulevard,0,5
391263,2015-08-09,North Carolina,Salisbury,Poplar St,1,3
1386929,2019-05-04,North Carolina,Salisbury,101 W Maryland St,0,4
1350494,2019-03-19,North Carolina,Salisbury,8526 N 27th Ave,2,4
157857,2014-07-12,Utah,Salt Lake City,1700 block of Summit Avenue,3,2
1810358,2020-09-30,Utah,Salt Lake City,4217 W Fond du Lac Ave,0,7
595557,2016-07-05,Utah,Salt Lake City (West Valley City),56th Street and Naomi Avenue,0,4
1395560,2019-05-14,Texas,San Angelo,1248 W 47th St,0,4
339229,2015-05-12,Texas,San Antonio,800 block of West Calle Medina Road,5,0
103698,2014-02-03,Texas,San Antonio,2100 block of Bridlewood Dr,3,2
1661537,2020-04-18,Texas,San Antonio,7500 block of Courtney Pl,2,2
1200904,2018-08-31,Texas,San Antonio,1900 block of Peoria St,2,3
1420933,2019-06-12,Texas,San Antonio,305 N Graham St,1,3
1238052,2018-10-21,Texas,San Antonio,8722 S Tacoma Way,1,3
1056240,2018-02-23,Texas,San Antonio,W 23rd St,1,3
510769,2016-02-23,Texas,San Antonio,1042 Sheridan Road,0,4
1800886,2020-09-21,Texas,San Antonio,111 Perry St,1,4
420855,2015-09-27,Texas,San Antonio,1700 E. 18th St.,0,4
901083,2017-07-29,Texas,San Antonio,200 block of Carl St,1,4
1743108,2020-07-22,Texas,San Antonio,28200 block of Lawson St,0,4
546550,2016-04-23,Texas,San Antonio,3732 SW Topeka Blvd,1,4
125855,2014-03-16,Texas,San Antonio,4960 Highway 80 West ,0,4
789424,2017-03-05,Texas,San Antonio,600 block of 32nd Street,0,4
626153,2016-08-10,Texas,San Antonio,Foster Street and Jackson Avenue,0,4
1859110,2020-11-22,Texas,San Antonio,Stuyvesant Ave and Hoffman Ave,0,4
1386510,2019-05-04,Texas,San Antonio,Union Blvd and Northland Ave,1,4
1706710,2020-06-15,Texas,San Antonio,W Diversey Ave,0,4
412557,2015-09-11,Texas,San Antonio,1000 North Carolina Music Factory Blvd.,0,5
1195537,2018-08-25,Texas,San Antonio,4 N 18th St,0,5
1700812,2020-06-06,Texas,San Antonio,Wilson Ave,0,5
1092279,2018-04-15,Texas,San Antonio,6956 Jewella Ave,0,6
419826,2015-09-23,California,San Bernardino,1300 block of Reddington Lane,1,3
1943986,2021-03-03,California,San Bernardino,2105 Buffalo Rd,2,3
1928594,2021-02-13,California,San Bernardino,3800 block of N Sherman Dr,0,4
941144,2017-09-24,California,San Bernardino,500 block of E. Patapsco Avenue,0,4
1712342,2020-06-22,California,San Bernardino,1800 block of Beatties Ford Rd,4,5
1262013,2018-11-23,California,San Bernardino,5801 NW 27th Ave,2,5
113214,2014-03-08,California,San Bernardino,4900 West Race Ave,0,6
1434971,2019-06-28,California,San Bernardino,Ira St and Bass St SW,0,7
517073,2016-03-06,California,San Bernardino,900 block of West Victoria Street,1,8
933957,2017-09-15,California,San Diego,4700 block of S Fairfield Ave,4,0
350182,2015-05-31,California,San Diego,4669 Bell Road SE,3,2
1688917,2020-05-26,California,San Diego,W Washington Blvd and N Hamlin Blvd,2,2
605005,2016-07-16,California,San Diego,1200 block of West 25th Street,0,4
1686222,2020-05-23,California,San Diego,2900 Travis St,0,4
1750250,2020-07-29,California,San Diego,5200 block of Canton St,0,4
1698306,2020-06-06,California,San Diego,E 18th St and Vine St,1,4
1412430,2019-06-01,California,San Diego,Suzanne Dr and Robinson Dr,2,4
390936,2015-07-18,California,San Diego,Ojai-Santa Paula St,0,5
974051,2017-10-27,California,San Diego,1716 Prentice St,0,6
1857040,2020-11-20,California,San Diego,2500 N Mayfair Rd,0,8
2011569,2021-05-22,California,San Fernando,322 N 1st Ave,2,7
942628,2017-09-26,California,San Francisco,100 block of Pastorius St,1,3
369196,2015-07-05,California,San Francisco,200 block of S. Clinton St,1,3
1695998,2020-06-02,California,San Francisco,7460 S Westmoreland Rd,1,3
921289,2017-08-25,California,San Francisco,1600 NE 8th Ave,0,4
667984,2016-10-02,California,San Francisco,2600 South Flores Street,1,4
1375235,2019-04-18,California,San Francisco,4000 block of Bells Ln,0,4
693307,2016-11-04,California,San Francisco,5451 Springfield Ave,0,4
619708,2016-08-02,California,San Francisco,5700 block of Hallandale Beach Blvd,0,4
1810696,2020-09-30,California,San Francisco,700 block of Milton St,0,4
2043715,2021-06-23,California,San Francisco,7000 block of S Vincennes Ave,0,4
1760261,2020-08-09,California,San Francisco,9700 Homestead Rd,0,4
464002,2015-12-12,California,San Francisco,Whitaker Street,0,4
345681,2015-05-24,California,San Francisco,1002 Main St,0,5
1067061,2018-03-11,California,San Francisco,800 block of E Dayton St,0,6
156245,2014-06-09,California,San Francisco,Rosa Parks Boulevard and Godwin Avenue,0,6
2053508,2021-07-04,California,San Francisco,1200 block of W Helen Ave,2,7
676663,2016-10-15,California,San Francisco,2918 Rimpau Blvd,4,11
1457165,2019-07-25,California,San Jose,21901 Roscoe Boulevard,4,2
1467157,2019-08-02,California,San Jose,200 block of N Broad St,2,3
1490466,2019-08-29,California,San Jose,2500 block of E Monument St,1,3
1947241,2021-03-06,California,San Jose,Countryside Dr and Littlejohn Dr,2,3
1689419,2020-05-27,California,San Jose,1800 block of Hart Ln,0,4
1694735,2020-06-01,California,San Jose,1915 Olive St,0,4
1376873,2019-04-20,California,San Jose,761 Chestnut Ave,0,6
419718,2015-09-24,California,San Leandro,5100 block of South Morgan Street,0,5
373063,2015-07-12,California,San Pedro,Sip and Van Wagenen avenues,0,4
273397,2015-01-04,California,San Rafael,2000 block of Ben Hur St.,3,1
930266,2017-09-10,Ohio,Sandusky,2101 N Claiborne Ave,1,3
1179935,2018-08-05,Ohio,Sandusky,50 block of N Leclaire Ave,1,4
711597,2016-11-27,Ohio,Sandusky,100 block of Bourbon Street,1,9
1535629,2019-10-27,Utah,Sandy,Balfour Dr and W Miller Rd,1,4
831201,2017-04-28,North Carolina,Sanford,5 E 21st St,0,4
1611563,2020-01-31,Florida,Sanford,Hiett Ave and County Line Rd,1,4
1840364,2020-11-01,California,Santa Ana,10601 S Western Ave,1,3
543244,2016-04-18,California,Santa Barbara,1200 block of E. 17th Street,1,3
1941669,2021-02-28,California,Santa Clarita,1205 W Chicago Ave,0,4
176329,2014-07-30,Texas,Santa Fe,5109 New Moon Dr,3,4
146586,2014-06-15,California,Santa Maria,200 Berry Street,0,4
1557006,2019-11-24,California,Santa Monica,7 15th St W,1,4
520290,2016-03-11,California,Santa Paula,Oliver Avenue,0,5
167872,2014-08-02,California,Santa Rosa,5125 Wynell Street,3,1
1137402,2018-06-09,California,Santa Rosa,2000 block of 20th St,1,4
1785713,2020-09-05,Florida,Sarasota,Co Rd 318 and US-27 Alt,0,6
2072342,2021-07-23,Georgia,Savannah,151 Palisade St,2,2
1854149,2020-11-16,Georgia,Savannah,200 block of S Biscayne River Dr,0,4
2060865,2021-07-13,Georgia,Savannah,4200 block of Arborcrest Dr,0,4
483750,2016-01-11,Georgia,Savannah,900 block of Brown Street,1,4
1711134,2020-06-20,Tennessee,Savannah,Mapes Ave,0,4
1725167,2020-07-05,Georgia,Savannah,549 Academy St,0,5
1905360,2021-01-16,Georgia,Savannah,600 block of N Evergreen Ave,0,5
640901,2016-08-25,Georgia,Savannah,Marion Street,0,5
1881213,2020-12-19,Georgia,Savannah,8936 S Cottage Grove Ave,0,6
603738,2016-07-14,North Carolina,Scotland Neck,900 block of Moeller Avenue,1,3
2027725,2021-06-06,Maryland,Seat Pleasant,3700 block of Woodbridge Ave,0,8
1573754,2019-12-17,Washington,Seattle,1701 10th Ave S,4,1
1523606,2019-10-10,Washington,Seattle,5410 N Falkenburg Rd,2,2
1932479,2021-02-18,Washington,Seattle,2047 N Foster Dr,1,3
1953202,2021-03-14,Washington,Seattle,10101 US-92,0,4
1690922,2020-05-28,Washington,Seattle,TN 385 and Kirby Pkwy,0,4
374602,2015-07-15,Washington,Seattle,500 block of Center Hill Avenue,0,5
1240751,2018-10-24,Washington,Seattle,6200 block of S King Dr,0,5
1460448,2019-07-28,Washington,Seattle,7050 Miller Ave,4,17
1703044,2020-06-11,Washington,Seattle (Des Moines),1101 Richwood Road 2,6,0
1232554,2018-10-14,Washington,Seattle (Skyway),5310 E Rosedale St,0,4
1830822,2020-10-21,Washington,Seattle (White Center),1427 W Peace St,2,2
173786,2014-08-08,Florida,Sebring,2nd St NE and Todd Pl NE,0,4
111109,2014-03-01,Alabama,Selma,7800 Gratiot Av.,0,4
1687108,2020-05-23,South Carolina,Seneca,4900 Block of Albemarle Rd,0,6
1962890,2021-03-26,Louisiana,Shreveport,500 block of Arrington Ave,3,2
640689,2016-08-28,Louisiana,Shreveport,S Grand Blvd and Montana St,2,2
412539,2015-09-12,Louisiana,Shreveport,1200 block of 22nd Ave. N.,1,3
1491495,2019-08-30,Louisiana,Shreveport,1600 block of E 29th St,1,3
1367011,2019-04-09,Louisiana,Shreveport,5339 Michigan Ave,1,3
1891720,2021-01-01,Louisiana,Shreveport,1000 block of Monroe St,0,4
1816799,2020-10-07,Louisiana,Shreveport,200 block of McCarrey St,1,4
1174960,2018-07-29,Louisiana,Shreveport,2501 E Van Buren St,1,4
2065009,2021-07-16,Louisiana,Shreveport,2700 block of Ruby Terr,1,4
1951738,2021-03-13,Louisiana,Shreveport,5100 block of Richmond Henrico Tpke,2,4
1777400,2020-08-26,Louisiana,Shreveport,5500 block of Chew Ave,0,4
802926,2017-03-25,Louisiana,Shreveport,Minnesota Ave,1,4
1652328,2020-04-04,Louisiana,Shreveport,W 69th St and 24th Ave,1,4
772067,2017-02-10,Louisiana,Shreveport,2nd St and Dryades St,1,5
710732,2016-11-26,Louisiana,Shreveport,8800 block of S Exchange Ave,1,5
1800779,2020-09-19,Louisiana,Shreveport,900 block of Winchell St,0,5
95550,2014-01-12,Louisiana,Shreveport,University Drive,0,5
1288376,2018-12-29,Missouri,Sikeston,904 S Main St,1,3
991017,2017-11-18,Maryland,Silver Spring,3600 block of N Emerson Ave,0,4
1131909,2018-06-03,Iowa,Sioux City,1200 block of W 73rd Pl,1,3
1858455,2020-11-22,South Dakota,Sioux Falls,700 block of E 101st St,1,3
1857439,2020-11-21,South Dakota,Sisseton,W 79th St and S Justine St,0,6
1978635,2021-04-15,Washington,Skyway,8951 Mirabel Rd,9,7
1783582,2020-09-02,North Carolina,Snow Hill,1800 block of Moore St,2,2
1291779,2019-01-02,Tennessee,Somerville,3516 Galaxy St,1,3
1736383,2020-07-15,Massachusetts,Somerville,6725 Buncombe Rd,1,3
1503207,2019-09-12,Indiana,South Bend,1919 Ladera Dr NW,1,4
1247019,2018-11-02,Indiana,South Bend,5800 block of Brayton Ave,0,4
1225631,2018-10-04,Indiana,South Bend,Lucky St,0,4
2116205,2021-09-14,Indiana,South Bend,2747 Cedar Ave,0,6
1435578,2019-06-30,Indiana,South Bend,Farragut Ave,0,6
1014052,2017-12-24,Illinois,South Holland,100 block of Chapman St,1,4
1656373,2020-04-08,Texas,South Houston,10600 block of Elmore Rd,0,4
980577,2017-11-05,Utah,Spanish Fork,216 4th St,27,20
348673,2015-05-28,Georgia,Sparta,2700 block of West 3rd Street,1,3
298122,2015-02-26,South Carolina,Spartanburg,18279 Highway H,8,1
370474,2015-07-07,South Carolina,Spartanburg,900 block of West Fayette Street,3,1
1492377,2019-08-31,South Carolina,Spartanburg,336 Maplewood Rd,0,4
154721,2014-07-05,Texas,Spring,Broad Ripple Avenue,0,7
154803,2014-07-05,Maryland,Springdale,1700 Almeda-Genoa,0,6
1472641,2019-08-07,Ohio,Springfield,4900 block of Plover Ave,3,1
757158,2017-01-22,Ohio,Springfield,200 block of Oak Shore Dr,3,2
1701491,2020-06-09,Illinois,Springfield,100 block of Cynthia Ave,2,3
1813583,2020-10-03,Massachusetts,Springfield,Roanoke Ave and Haywood St,1,3
154136,2014-06-22,Missouri,Springfield,Windsor Avenue,1,3
171778,2014-08-08,Missouri,Springfield,3000 block of N. 28th Street ,0,4
1143135,2018-06-17,Missouri,Springfield,3215 Queen City Dr,0,4
2059404,2021-07-10,Ohio,Springfield,W Butler St and N 9th St,0,6
1957226,2021-03-20,Missouri,Springfield,10333 Technology Blvd,1,7
761973,2017-01-27,Massachusetts,Springfield,221 Morgan St,0,10
461476,2015-12-08,Connecticut,Stamford,2300 block of Baltimore Avenue,1,3
1635411,2020-03-07,Connecticut,Stamford,900 block of E 79th St,0,7
2012633,2021-05-22,Mississippi,Starkville,1029 E Commerce St,3,11
113665,2014-01-27,Pennsylvania,State College,2nd Avenue South and South Main Street,1,4
1111950,2018-05-09,Oklahoma,Stillwater,5200 block of Minerva Avenue,0,4
1612597,2020-02-01,Georgia,Stockbridge,257 W Beacon St,0,4
1845477,2020-11-06,California,Stockton,8622 Belfast St,2,2
1554446,2019-11-20,California,Stockton,20th St and Roosevelt Ave,0,4
